date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2023-08-16;"Еда вне дома";"Кафе у работы";"Кофе с утра #работа";"Т-Банк";"397.4";RUB;"Т-Банк";"0";RUB;"2023-08-16 08:12:22";"2023-08-16 08:12:22";
2023-08-15;"Еда вне дома";"Bro & N";"Bro & N с коллегами #работа";"Т-Банк";"4773.66";RUB;"Т-Банк";"0";RUB;"2023-08-15 20:47:14";"2023-08-15 20:47:14";
2023-08-15;"Транспорт";"Яндекс Такси";"Такси с работы";"Т-Банк";"390.26";RUB;"Т-Банк";"0";RUB;"2023-08-15 18:51:29";"2023-08-15 18:51:29";
2023-08-15;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2977.47";RUB;"Т-Банк";"0";RUB;"2023-08-15 17:01:36";"2023-08-15 17:01:36";
2023-08-15;"Машина";"ОСАГО";"Продление ОСАГО #машина";"Т-Банк";"45257.62";RUB;"Т-Банк";"0";RUB;"2023-08-15 14:58:56";"2023-08-15 14:58:56";
2023-08-15;"Еда дома";"Магнит";"Продукты в Магнит";"Сбер";"2852.06";RUB;"Сбер";"0";RUB;"2023-08-15 13:55:52";"2023-08-15 13:55:52";
2023-08-15;"Интернет-покупки / Подписки";"Spotify";"Spotify Premium";"Т-Банк";"256.43";RUB;"Т-Банк";"0";RUB;"2023-08-15 09:30:05";"2023-08-15 09:30:05";
2023-08-14;"Машина";"Платная парковка";"Парковка в центре #машина";"Т-Банк";"170.77";RUB;"Т-Банк";"0";RUB;"2023-08-14 22:09:00";"2023-08-14 22:09:00";
2023-08-14;"Еда дома";"Метро";"Закупка на неделю";"Т-Банк";"2631.47";RUB;"Т-Банк";"0";RUB;"2023-08-14 18:00:52";"2023-08-14 18:00:52";
2023-08-14;"Квартира";"МГТС";"Домашний интернет 500 Мбит/с";"Т-Банк";"833.69";RUB;"Т-Банк";"0";RUB;"2023-08-14 13:39:53";"2023-08-14 13:39:53";
2023-08-14;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"263.87";RUB;"Т-Банк";"0";RUB;"2023-08-14 10:15:09";"2023-08-14 10:15:09";
2023-08-13;"Развлечения";"ВДНХ";"Посещение ВДНХ";"Т-Банк";"2927.35";RUB;"Т-Банк";"0";RUB;"2023-08-13 22:54:11";"2023-08-13 22:54:11";
2023-08-13;"Еда вне дома";"KFC";"KFC с Катей";"Т-Банк";"2158.72";RUB;"Т-Банк";"0";RUB;"2023-08-13 18:23:06";"2023-08-13 18:23:06";
2023-08-13;"Еда дома";"Окей";"Окей #еда";"Т-Банк";"5802.49";RUB;"Т-Банк";"0";RUB;"2023-08-13 09:47:41";"2023-08-13 09:47:41";
2023-08-13;"Еда вне дома";"Старбакс";"Старбакс с коллегами #работа";"Т-Банк";"529.45";RUB;"Т-Банк";"0";RUB;"2023-08-13 09:03:27";"2023-08-13 09:03:27";
2023-08-12;"Квартира";"ЖКУ-Москва";"Оплата электроэнергии за июль";"Т-Банк";"4931.08";RUB;"Т-Банк";"0";RUB;"2023-08-12 18:02:09";"2023-08-12 18:02:09";
2023-08-12;"";"";"Снятие наличных в банкомате";"Т-Банк";"6172.56";RUB;"Наличные ₽";"6172.56";RUB;"2023-08-12 12:43:58";"2023-08-12 12:43:58";
2023-08-12;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"3572.97";RUB;"Т-Банк";"0";RUB;"2023-08-12 12:01:27";"2023-08-12 12:01:27";
2023-08-12;"Еда дома";"Ашан";"Ашан #еда";"Т-Банк";"3589.44";RUB;"Т-Банк";"0";RUB;"2023-08-12 10:44:56";"2023-08-12 10:44:56";
2023-08-12;"Интернет-покупки / Подписки";"Кинопоиск HD";"Подписка на кино";"Т-Банк";"783.9";RUB;"Т-Банк";"0";RUB;"2023-08-12 09:06:12";"2023-08-12 09:06:12";
2023-08-11;"Интернет-покупки / Подписки";"Adobe";"Подписка Adobe Creative Cloud #работа";"Сбер";"1786.48";RUB;"Сбер";"0";RUB;"2023-08-11 13:57:10";"2023-08-11 13:57:10";
2023-08-11;"Еда вне дома";"Ribambelle";"Ribambelle с Катей";"Т-Банк";"4205.86";RUB;"Т-Банк";"0";RUB;"2023-08-11 10:04:53";"2023-08-11 10:04:53";
2023-08-10;"Квартира";"iBank.ZhKU Moscow";"Оплата ЖКУ за июль";"Т-Банк";"19812.02";RUB;"Т-Банк";"0";RUB;"2023-08-10 18:58:55";"2023-08-10 18:58:55";
2023-08-10;"Еда дома";"Магнит";"Магнит #дочь покупала молоко и хлопья";"Т-Банк";"5976.39";RUB;"Т-Банк";"0";RUB;"2023-08-10 16:12:36";"2023-08-10 16:12:36";
2023-08-10;"Машина";"Газпромнефть";"Бензин 40 литров #машина";"Т-Банк";"3491.3";RUB;"Т-Банк";"0";RUB;"2023-08-10 10:41:46";"2023-08-10 10:41:46";
2023-08-10;"Еда вне дома";"Cofix";"Кофе с утра #работа";"Т-Банк";"397.99";RUB;"Т-Банк";"0";RUB;"2023-08-10 10:35:34";"2023-08-10 10:35:34";
2023-08-09;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"90.53";RUB;"Сбер";"0";RUB;"2023-08-09 18:25:59";"2023-08-09 18:25:59";
2023-08-09;"Еда дома";"Окей";"Продукты в Окей";"Т-Банк";"4867.99";RUB;"Т-Банк";"0";RUB;"2023-08-09 17:15:26";"2023-08-09 17:15:26";
2023-08-09;"Еда дома";"ВкусВилл";"ВкусВилл #дочь покупала молоко и хлопья";"Т-Банк";"1981.38";RUB;"Т-Банк";"0";RUB;"2023-08-09 14:22:55";"2023-08-09 14:22:55";
2023-08-09;"";"";"Пополнение брокерского счёта";"Т-Банк";"41871.25";RUB;"Т-Банк - Брокерский счёт";"41871.25";RUB;"2023-08-09 13:50:31";"2023-08-09 13:50:31";
2023-08-09;"Еда вне дома";"Cofix";"Cofix с коллегами #работа";"Т-Банк";"738.63";RUB;"Т-Банк";"0";RUB;"2023-08-09 13:23:22";"2023-08-09 13:23:22";
2023-08-08;"Транспорт";"Аэроэкспресс";"Поездка на метро";"Сбер";"87.83";RUB;"Сбер";"0";RUB;"2023-08-08 16:20:09";"2023-08-08 16:20:09";
2023-08-08;"Еда дома";"Азбука Вкуса";"Продукты в Азбука Вкуса";"Т-Банк";"8615.22";RUB;"Т-Банк";"0";RUB;"2023-08-08 16:14:33";"2023-08-08 16:14:33";
2023-08-08;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2977.47";RUB;"Т-Банк";"0";RUB;"2023-08-08 16:04:29";"2023-08-08 16:04:29";
2023-08-08;"Интернет-покупки / Подписки";"iCloud";"iCloud 50 ГБ #apple";"Т-Банк";"109.16";RUB;"Т-Банк";"0";RUB;"2023-08-08 07:18:44";"2023-08-08 07:18:44";
2023-08-07;"Еда вне дома";"Старбакс";"Старбакс с коллегами #работа";"Т-Банк";"828.18";RUB;"Т-Банк";"0";RUB;"2023-08-07 22:20:23";"2023-08-07 22:20:23";
2023-08-07;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"414.42";RUB;"Т-Банк";"0";RUB;"2023-08-07 10:11:07";"2023-08-07 10:11:07";
2023-08-07;"Квартира";"ВТБ Ипотека";"Платёж по ипотеке за август #ипотека";"Т-Банк";"85751.28";RUB;"Т-Банк";"0";RUB;"2023-08-07 09:34:21";"2023-08-07 09:34:21";
2023-08-06;"";"";"Перевод на накопительный счёт";"Т-Банк";"53650.57";RUB;"Т-Банк - Нак.счет";"53650.57";RUB;"2023-08-06 13:59:44";"2023-08-06 13:59:44";
2023-08-06;"Еда дома";"Глобус";"Закупка на неделю";"Т-Банк";"6664.17";RUB;"Т-Банк";"0";RUB;"2023-08-06 09:46:29";"2023-08-06 09:46:29";
2023-08-05;"Развлечения";"Кинотеатр Каро";"Поход в Кинотеатр Каро #дочь";"Т-Банк";"2514.42";RUB;"Т-Банк";"0";RUB;"2023-08-05 22:59:18";"2023-08-05 22:59:18";
2023-08-05;"";"";"Снятие наличных в банкомате";"Т-Банк";"4520.75";RUB;"Наличные ₽";"4520.75";RUB;"2023-08-05 19:19:50";"2023-08-05 19:19:50";
2023-08-05;"Еда вне дома";"Старбакс";"Ужин в Старбакс";"Т-Банк";"724.79";RUB;"Т-Банк";"0";RUB;"2023-08-05 17:44:07";"2023-08-05 17:44:07";
2023-08-05;"Зарплата";"Работа Сергея";"Зарплата за июль";"Т-Банк";"0";RUB;"Т-Банк";"296010.39";RUB;"2023-08-05 12:06:43";"2023-08-05 12:06:43";
2023-08-05;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"3572.97";RUB;"Т-Банк";"0";RUB;"2023-08-05 10:14:43";"2023-08-05 10:14:43";
2023-08-05;"Еда дома";"Метро";"Метро #еда";"Сбер";"1475.48";RUB;"Сбер";"0";RUB;"2023-08-05 09:19:13";"2023-08-05 09:19:13";
2023-08-05;"Интернет-покупки / Подписки";"Яндекс Плюс";"Подписка Яндекс Плюс";"Т-Банк";"367.97";RUB;"Т-Банк";"0";RUB;"2023-08-05 08:46:37";"2023-08-05 08:46:37";
2023-08-04;"Связь";"МТС";"Мобильная связь Кати";"Сбер";"833.69";RUB;"Сбер";"0";RUB;"2023-08-04 09:34:51";"2023-08-04 09:34:51";
2023-08-03;"Транспорт";"Рынок продукты";"Цветы у метро";"Наличные ₽";"425.8";RUB;"Наличные ₽";"0";RUB;"2023-08-03 21:33:27";"2023-08-03 21:33:27";
2023-08-03;"Еда дома";"Азбука Вкуса";"Продукты в Азбука Вкуса";"Т-Банк";"4849.85";RUB;"Т-Банк";"0";RUB;"2023-08-03 18:46:40";"2023-08-03 18:46:40";
2023-08-03;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2977.47";RUB;"Т-Банк";"0";RUB;"2023-08-03 16:41:58";"2023-08-03 16:41:58";
2023-08-03;"Еда вне дома";"Чайхона №1";"Ужин в Чайхона №1";"Т-Банк";"7135.37";RUB;"Т-Банк";"0";RUB;"2023-08-03 14:16:25";"2023-08-03 14:16:25";
2023-08-03;"Еда дома";"ВкусВилл";"ВкусВилл, фрукты и хлеб";"Т-Банк";"4634.93";RUB;"Т-Банк";"0";RUB;"2023-08-03 11:37:14";"2023-08-03 11:37:14";
2023-08-03;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"222.48";RUB;"Т-Банк";"0";RUB;"2023-08-03 10:54:22";"2023-08-03 10:54:22";
2023-08-03;"Связь";"Tele2";"Мобильная связь Сергея";"Т-Банк";"952.79";RUB;"Т-Банк";"0";RUB;"2023-08-03 09:51:10";"2023-08-03 09:51:10";
2023-08-03;"Транспорт";"Яндекс Такси";"Такси до клиента #работа";"Т-Банк";"318.94";RUB;"Т-Банк";"0";RUB;"2023-08-03 09:43:04";"2023-08-03 09:43:04";
2023-08-02;"Еда дома";"Яндекс Лавка";"Магазин Яндекс Лавка, на ужин";"Т-Банк";"1090.81";RUB;"Т-Банк";"0";RUB;"2023-08-02 20:16:06";"2023-08-02 20:16:06";
2023-08-02;"София";"Школа гимнастики Юная";"Абонемент на гимнастику #дочь";"Т-Банк";"5359.45";RUB;"Т-Банк";"0";RUB;"2023-08-02 17:47:17";"2023-08-02 17:47:17";
2023-08-02;"Машина";"Газпромнефть";"Бензин 40 литров #машина";"Т-Банк";"4959.05";RUB;"Т-Банк";"0";RUB;"2023-08-02 14:30:33";"2023-08-02 14:30:33";
2023-08-01;"Отпуск";"Шоколадница";"Экскурсия в Памуккале #отпуск";"Т-Банк";"7653.09";RUB;"Т-Банк";"0";RUB;"2023-08-01 20:37:17";"2023-08-01 20:37:17";
2023-08-01;"Транспорт";"Яндекс Такси";"Такси из аэропорта";"Т-Банк";"939.21";RUB;"Т-Банк";"0";RUB;"2023-08-01 18:13:47";"2023-08-01 18:13:47";
2023-08-01;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2977.47";RUB;"Т-Банк";"0";RUB;"2023-08-01 16:06:40";"2023-08-01 16:06:40";
2023-08-01;"Еда дома";"Самокат";"Закупка на неделю";"Сбер";"1688.29";RUB;"Сбер";"0";RUB;"2023-08-01 15:22:26";"2023-08-01 15:22:26";
2023-08-01;"Спорт";"World Class";"Абонемент в фитнес-клуб на август";"Т-Банк";"6550.44";RUB;"Т-Банк";"0";RUB;"2023-08-01 13:34:22";"2023-08-01 13:34:22";
2023-08-01;"Еда дома";"ВкусВилл";"Закупка на неделю";"Т-Банк";"3387.37";RUB;"Т-Банк";"0";RUB;"2023-08-01 10:47:23";"2023-08-01 10:47:23";
2023-08-01;"Машина";"Госавтоинспекция";"Проезд по платной дороге #машина";"Т-Банк";"210.07";RUB;"Т-Банк";"0";RUB;"2023-08-01 09:54:45";"2023-08-01 09:54:45";
2023-07-31;"Товары для дома";"OBI";"OBI — порошок и хозяйственное";"Т-Банк";"4322.58";RUB;"Т-Банк";"0";RUB;"2023-07-31 18:16:28";"2023-07-31 18:16:28";
2023-07-31;"Еда вне дома";"Bro & N";"Bro & N с коллегами #работа";"Т-Банк";"4646.79";RUB;"Т-Банк";"0";RUB;"2023-07-31 16:34:10";"2023-07-31 16:34:10";
2023-07-31;"Транспорт";"Метро Москвы";"Поездка на метро";"Сбер";"94.45";RUB;"Сбер";"0";RUB;"2023-07-31 09:15:31";"2023-07-31 09:15:31";
2023-07-31;"Еда вне дома";"Coffee Bean";"Кофе с утра #работа";"Т-Банк";"243.44";RUB;"Т-Банк";"0";RUB;"2023-07-31 09:00:04";"2023-07-31 09:00:04";
2023-07-31;"Отпуск";"Tanuki";"Экскурсия в Памуккале #отпуск";"Т-Банк";"7343.22";RUB;"Т-Банк";"0";RUB;"2023-07-31 08:16:39";"2023-07-31 08:16:39";
2023-07-30;"Здоровье";"Аптека Ригла";"Лекарства от простуды";"Т-Банк";"2203.58";RUB;"Т-Банк";"0";RUB;"2023-07-30 21:10:28";"2023-07-30 21:10:28";
2023-07-30;"Еда вне дома";"Ginza";"Ginza с Катей";"Т-Банк";"6753.67";RUB;"Т-Банк";"0";RUB;"2023-07-30 13:35:41";"2023-07-30 13:35:41";
2023-07-30;"Уход за собой / Катя";"Л'Этуаль";"Шампунь и кондиционер";"Сбер";"4599.97";RUB;"Сбер";"0";RUB;"2023-07-30 11:51:45";"2023-07-30 11:51:45";
2023-07-30;"Кешбэк";"Т-Банк";"Кешбэк за июль";"Т-Банк";"0";RUB;"Т-Банк";"1688.77";RUB;"2023-07-30 11:14:37";"2023-07-30 11:14:37";
2023-07-29;"Еда вне дома";"Папа Джонс";"Папа Джонс семьёй";"Т-Банк";"7069.9";RUB;"Т-Банк";"0";RUB;"2023-07-29 20:39:06";"2023-07-29 20:39:06";
2023-07-29;"Развлечения";"Парковка наличными";"Покупки на рынке";"Наличные ₽";"635.65";RUB;"Наличные ₽";"0";RUB;"2023-07-29 14:57:22";"2023-07-29 14:57:22";
2023-07-29;"София";"Музыкальная школа";"Урок фортепиано #дочь";"Т-Банк";"3552.88";RUB;"Т-Банк";"0";RUB;"2023-07-29 11:43:53";"2023-07-29 11:43:53";
2023-07-29;"Отпуск";"Турецкий рынок";"Экскурсия в Памуккале #отпуск";"Т-Банк";"5664.82";RUB;"Т-Банк";"0";RUB;"2023-07-29 11:14:27";"2023-07-29 11:14:27";
2023-07-28;"Транспорт";"Яндекс Такси";"Такси домой после работы";"Т-Банк";"1095.04";RUB;"Т-Банк";"0";RUB;"2023-07-28 20:29:48";"2023-07-28 20:29:48";
2023-07-28;"Уход за собой";"Салон красоты";"Стрижка Сони #дочь";"Т-Банк";"2747.47";RUB;"Т-Банк";"0";RUB;"2023-07-28 15:26:32";"2023-07-28 15:26:32";
2023-07-28;"Еда дома";"Пятёрочка";"Пятёрочка, забежали по дороге домой";"Сбер";"4544.2";RUB;"Сбер";"0";RUB;"2023-07-28 13:08:16";"2023-07-28 13:08:16";
2023-07-28;"Кешбэк";"Т-Банк";"Кешбэк за июль";"Т-Банк";"0";RUB;"Т-Банк";"933.01";RUB;"2023-07-28 12:32:14";"2023-07-28 12:32:14";
2023-07-28;"Проценты";"Т-Банк";"Начисление процентов на накопит. счёт";"Т-Банк - Нак.счет";"0";RUB;"Т-Банк - Нак.счет";"1743.73";RUB;"2023-07-28 01:55:34";"2023-07-28 01:55:34";
2023-07-28;"Проценты";"Сбер";"Начисление процентов на накопит. Сбер";"Сбер - Нак.счет";"0";RUB;"Сбер - Нак.счет";"1710.89";RUB;"2023-07-28 00:21:48";"2023-07-28 00:21:48";
2023-07-27;"Транспорт";"Билет на Тройку";"Поездка на метро";"Сбер";"89.35";RUB;"Сбер";"0";RUB;"2023-07-27 20:52:26";"2023-07-27 20:52:26";
2023-07-27;"Животные / Собака";"Зоозавр";"Витамины для собаки #Чарли";"Т-Банк";"3290.23";RUB;"Т-Банк";"0";RUB;"2023-07-27 19:47:08";"2023-07-27 19:47:08";
2023-07-27;"София";"Алина Петровна";"Урок английского с репетитором #дочь";"Т-Банк";"2960.73";RUB;"Т-Банк";"0";RUB;"2023-07-27 18:40:15";"2023-07-27 18:40:15";
2023-07-27;"Отпуск";"Ribambelle";"Сувениры с курорта #отпуск";"Т-Банк";"3077.23";RUB;"Т-Банк";"0";RUB;"2023-07-27 15:51:06";"2023-07-27 15:51:06";
2023-07-27;"Еда дома";"Ашан";"Ашан #дочь покупала молоко и хлопья";"Сбер";"2804.72";RUB;"Сбер";"0";RUB;"2023-07-27 10:45:42";"2023-07-27 10:45:42";
2023-07-26;"Ремонт";"Сантехник Максим";"Сантехник Максим — плитка и затирка #ремонт";"Т-Банк";"44998.3";RUB;"Т-Банк";"0";RUB;"2023-07-26 15:40:34";"2023-07-26 15:40:34";
